Product_name,Unit Price,User,Ratings,Comment_head,Comments
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Anthu T,4,Wonderful,"Good and perfect mobile, I’m android user now i shifted to iOS decent mobile with full pack performance worth for moneyThank you Flipkart"
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Ranjith Krishna,5,Brilliant,"Outstanding phone, I have tried OnePlus , vivo, Samsung all the flagship phones, but why you need to invest in iPhone is for it’s reliable software and toughened hardware and their support and service quality the extra money is worthwhile if you are planning for long term use....only company close to its quality is OnePlus…."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Soumik Seth,5,Must buy!,"A surprise boxI got the delivery in within less than 20 hours. Thanks to Flipkart 😃.So far this is my first Iphone. I was very excited about the device and also had so much expectations from it, all of which got fulfilled.First impressions:-1. Display:- So bright so vibrant. 10/10     Trust me you wont feel like its a 60hz display.       Not a single lag. 2. Camera:- So good so pro. 10/10     No comments. Its super good.3. Battery:- this is the part where I'm so amazed.  9/10..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Santanu Saha,5,Terrific purchase,"Wonderful device. If you have some more budget go for 256GB which I bought. The Blue colour is nice.Its a bit thicker but doesn’t feel. Very handy design.I was a android user but after using this i am fan of Apple.Now screen, Huge update from 12. Its more bright more resolution more details.Sound quality is good but not very loud.Camera is awesome. Video is at it best. Due to sensor shift stabilisation low light photography is very good and easy.OS and CPU performance is mind blowing.I..."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Md Sarwat Hayat Ali,5,Brilliant,This is such a beast phone phone i ever had this is my first Apple phone but this... Is nice it's camera quality display performance is very nice I don't have a good experience of Apple phone's but ya when I use this I'll understand why they very expensive. :)
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Jasjit Singh,5,Awesome,I buy this iPhone last 2 weeks.From my experience this iPhone is very good performer as like battery life display processor and fast charging etc.battery work longer time.from my experience full paisa wasool.Thanks FLIPKART and thanks APPLE specially.I love so much
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Nuzair  Rasheed,5,Classy product,"I love this phone. Coming from an iPhone 6s, this is a huge upgrade. No regrets in this purchase and can guarantee this phone will last for more than 5 years with OS support and good performance."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",BHAGAT SURENDRA,5,Terrific,"After a very long time I switched back to the iPhone.  Because I was using android devices since very long time, now I find it bit difficult work with it fluently. But, because iphone has the best online security, I again switched back to the Apple iPhone to use my official number in it, so I can keep my official data more secure and safe. Though, I am still using android phone as my secondary phone, because android is best for the entertainment purpose."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Joysurjya Hagjer,5,The Most Sensible and Brilliant Iphone Yet,"In terms of build quality, there is not an inch about this phone which can be faulted. The new camera system and battery life are superb to say the least. I wish the charging speed was atleast 25W but maybe when iphones become USB-C we can finally dream about it. Now a few gripes, I just shifted from android to iOS and while iOS in terms of speed and optimisation is miles more polished, android is far greater in terms of ease of use and variability. 1. I cannot right swipe to go back as I c..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Mamta,4,Good quality product,"Bought it just for wife's madness about iphone. This isn't worth more than 35k. The newer android phones are way better than this. Android phone have Better camera, better charging speed, better utility and day to day operating options, especially the easy back button 😁And People who think iphone is safer than android then they are totally wrong. Android is rather safer than ios, just that the android platform is open and less ristricted hence users utilise their phones way more than ios us..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Flipkart Customer,5,Just wow!,"Super Buy. Phone is super fast though RAM size in paper less than competitors. Display super immersive, can use for hours without any eye strain. PREMIUM 5 STAR PRODUCT ANYDAY !"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Sanjeewan Baruah,5,Great product,I have been an android user all my life. Some things are more convenient in Android. Few things more convenient in ios.  I had a Nord 2 5G. Better performance ( Of Course). Camera is really good. And the battery life is simply superb . Battery than any android i have ever seen or used.
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Arpana M,5,Classy product,"I have been using this iphone for more than an month and i must say it is worth the money. It has a good battery as compared to other iphone versions, but obviously not as good as android. But the security feature is top notch. Totally satisfied with the buy. Thank you flipkart fr the amazing offers❤️"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Subhasis Nandi,5,Best in the market!,"1st time using an iPhone. Didn’t expect to blend in so easily. Though it is different from android, however the system is still easy to use and super responsive. Having said that, there are still few functions in android that makes it easy to use and coming from android having need to pay for everything also is a new experience"
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Rithik S,5,Excellent,"It's a new iPhone! It's faster than the last ones I guess, and it should be good for the next 80k miles. The only gripes I might have, probably is not with the phone but the latest incarnation of iOS. I had to go into settings to turn off facial awareness to have a loud ringer, and it seems my screen isn't nearly as sensitive to touch in text areas as my old XR. As I've said though, it's most likely something in the new Operating System yet to be ironed out. Still a nice piece of kit, yet no ..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Abhisek Mishra,4,Good quality product,"Cons______No macro. 👎 Decent night mode camera👎Typical iPhone feature of not having back button of back swipe👎Again typical iPhone feature of not having Bluetooth share option for media files from iPhone to Android 👎Decent battery backup  👎Costly even if it's assembled in india 👎No audio jack 👎No power adapter out of the box👎Weird notch. I don't like 👎Pros______Awesome screen resolution 👍Powerful ios 👍Data optimization, ram management, security and its ios updates ar..."
